year_month,avg_salary,count_in_day,quarter,month,year,split,Полный_плановый_объем_потребления_электроэнергии_month,Предложения_новостроек_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Средства_на_счетах_эскроу_в_рублях_накопительный_итог_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_95_бензин_розничные_цены_month,Цена_на_92_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,из_коммерческих_торговые_площади_quarter,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month,Нижегородская область_Индекс потребительских цен на товары и услуги,Нижегородская область_Индекс промышленного производства (по месяцам),Нижегородская область_Коэффициент ликвидации организаций (по месяцам),Нижегородская область_Коэффициент рождаемости организаций на  организаций по субъектам Российской Федерации,Нижегородская область_Оборот розничной торговли (в % к пред месяцу),Нижегородская область_Объем платных услуг населению,Нижегородская область_Численность зарегистрированных безработных (по месяцам),Нижегородская область_Cреднедушевые денежные доходы,Нижегородская область_Индекс производства продукции сельского хозяйства (поквартально),Нижегородская область_Количество организаций,Нижегородская область_Уровень безработицы (по методологии МОТ),Нижегородская область_Численность безработных (МОТ),Нижегородская область_Численность занятых (по обследованиям),Нижегородская область_Численность принятых работников (по кварталам),Нижегородская область_Численность рабочей силы,Нижегородская область_Численность требуемых работников на вакантные рабочие места,Нижегородская область__ВРП на душу населения,Нижегородская область__Численность населения на  январ,Нижегородская область_Динамика инвестиций в ОК (%),Нижегородская область_Доля инвестиций в ОК к ВРП,Нижегородская область_Индекс физического объема ВРП,Нижегородская область_Количество активных предприятий,Нижегородская область_Количество умерших предприятий,Нижегородская область_Коэффициент миграционного прироста,Нижегородская область_Коэффициент напряженности на рынке труда,Нижегородская область_Наличие основных фондов,Нижегородская область_Показатели предпринимательской активности _акти,Нижегородская область_Показатели предпринимательской активности _рос,Нижегородская область_Показатели предпринимательской активности _уга,Нижегородская область_Потребительские расходы в среднем на душу населения,Нижегородская область_Потребность в работниках,Нижегородская область_Степень износа ОФ,"Нижегородская область_Численность обучающихся (квалиф рабочие, служащие)"
2024-06,,,2.0,6.0,2024.0,15.5,1473243.16149811,4454.453791113457,482.7906788752775,436.29211258408964,7949.742384042902,90096.3986865165,2911.6014949639857,627.1702778483452,2496.85182053027,429572648.1860832,36682792.7933076,73881721.42889056,221979658.9219976,272.94273434234617,101.86849421515056,55.085323308378925,51.11645755473717,56.19452348482179,14286846.15545033,5574199.646856403,151.69701675705187,109.04335934661543,3.6565167194867927,67.96582274862307,159.0851110960719,137.01283256621477,89.5833015962591,17.002444590561975,100.91038656106771,112.70215987497072,13.271324516344993,4.894735013449176,102.73409442418671,113.40236427760212,16046.622112603038,43122.411236288826,98.960431911249,63985.29879932393,73.57613584573504,73.57613584573504,1663.2316058199794,51.184042431582355,1716.3108219531632,57.892209763323535,499936.9617043709,3162.5226570866857,106.08512740204964,21.51604129371216,98.61460784018674,55190.95280965594,7827.079861649988,11.623540634172196,1.0910917636308055,7927773.851137533,62181.91796166131,12288.453251370142,1954.9626317739155,26666.868178671717,47989.9355649525,43.599260607490464,11373.893407242098
2024-07,,,3.0,7.0,2024.0,16.0,1578584.143227527,4562.809924926219,552.4216670216191,405.830039532143,8788.825625021573,78133.67870327222,2611.913212918284,544.5014623226419,2507.687643315469,315731577.72977614,47280731.81006479,87795461.03131011,102654512.22809803,279.9277533389012,101.95852191260674,55.13571499367502,51.19735411416949,56.09382391149255,14745000.334044665,5560231.921594605,190.0418544613913,106.94652735769483,4.4289462189472175,68.06572471285448,154.8911361845077,152.02508929973047,79.80281375112907,17.002443987739913,100.90026553656462,108.86420580210199,6.144256971796661,4.729155303385856,103.38996373975988,109.83948773770678,17598.44667038754,40313.402820366086,99.42171540059496,62877.583146835124,70.87701119351975,70.87701119351975,1667.4638971614625,53.23247487723271,1719.150960285039,56.22774565867465,499930.7626943443,3162.5085921843256,106.08497352884736,21.506649020792928,98.61348974854208,55146.343794011336,7816.2157167852965,11.317507408356414,1.085227082982573,7914458.5489630215,62344.08329639342,12507.36730457594,2006.7554158935252,26666.866355997157,47955.89462927191,43.59926060749064,11373.154913200571
2024-08,,,3.0,8.0,2024.0,16.0,1599718.144947121,5443.387492552694,552.4214739062584,405.8244976623931,9459.817045273836,85725.24533250667,2754.367580255066,584.6255027707082,2673.281981797392,334960781.1159959,49649654.89418574,87784340.23488154,136541103.7774717,279.9226391843111,101.95836725968157,55.61764697450055,51.458674015555665,56.2327752389315,14737808.198114745,5556128.454639403,162.4310994225121,119.308951358541,4.417958793072715,68.06566288458615,163.05279694700437,149.49554426531108,94.76510339237991,17.002443384891105,100.32626735040098,118.25114249053397,8.265129279063077,4.6705415490628175,100.9878703965203,112.56285159542857,16085.759783911943,40260.26301833614,99.42078900228545,62785.06320097202,70.8770110899922,70.8770110899922,1667.463897226582,53.22637124021722,1719.1378594686014,55.89205697370676,499924.5710312752,3162.4945196826948,106.08481970370642,21.497311447366823,98.61237041352707,55101.439891041504,7805.269580014991,11.034802029556255,1.0792645578158155,7901346.618190708,62496.77053182467,12700.51302201895,2053.0447123451813,26666.864533517248,47922.17872845149,43.599260607490756,11372.417868402556
2024-09,,,3.0,9.0,2024.0,15.5,1628017.8937614572,5290.403243376134,552.4212807640497,405.81896069266645,9630.853009030445,85566.67282582275,3765.647584234135,726.0989766150636,2687.074391638626,318028663.34500754,95336095.92441276,85443878.85080971,136387286.8714364,279.9175188065017,101.95821252920254,55.3476936581359,51.0889086884715,56.12032987776476,14730657.00351324,5552054.313051615,162.81700575616046,109.73441835060824,4.406865982235341,68.06560104115611,154.77211446543532,150.60843111765703,93.0181524216492,17.00244278201557,100.69901874502558,111.46298990944176,12.183075128117535,4.631348110904191,96.38386136913854,111.40803012741979,14626.593787804617,40207.64963236456,99.41986188198645,62691.747643863164,70.87701098646365,70.87701098646365,1667.463895881854,53.22028713665296,1719.1247494087525,55.56593284470061,499918.38670211006,3162.480439575632,106.08466592660429,21.488028096976127,98.6112498330665,55056.23816702647,7794.240519631581,10.772855124167595,1.0732017189212322,7888433.434840052,62640.89612082855,12873.391620215549,2074.4203876094098,26666.86271123195,47888.783229289715,43.59926060749088,11371.682268586177
2024-10,,,4.0,10.0,2024.0,16.0,1662248.866675101,4184.460779794254,813.9572366643525,691.145733515055,11136.249594049941,67408.02039104344,3927.1403572154577,793.9643790154117,3080.936117575929,467737117.2791728,100466747.82012224,124436648.97485895,147509054.25399652,270.8826718905308,108.33320576618121,55.78587251190178,51.64809618409258,55.9976976189458,14343453.181086322,6059570.679718068,198.22055324337032,107.49056187955236,8.803731845685977,71.26201161360186,160.51465758815908,155.76984298318868,79.65322084832206,17.361717158223406,101.27277213373397,108.20768239042404,11.21925822691875,4.991818065931708,101.4547391083102,111.86058699146963,13649.849787613679,47676.194390097764,102.53199548013365,61449.336885692166,72.52841813063864,72.52841813063864,1667.980245629733,55.35101360819585,1715.8212206182889,55.693970447356605,505781.9580385429,3161.8873525710273,105.12224711162285,21.504577562482087,98.34926347130644,54150.09664057916,7464.625780483987,18.622265689970046,1.0446430864237928,8028683.338332333,61442.587696831884,11905.085456884795,1611.8792505471604,26441.50584160825,49504.82769757127,43.59926060749106,11445.392270364126
2024-11,,,4.0,11.0,2024.0,15.5,1679095.2766116557,4240.1877644048855,813.9569763573546,691.1387217020143,11344.987421061674,71600.80113942343,3943.6212212338105,794.3225801892359,3136.2430363985704,502739555.3084087,101410641.14216964,131900410.53164636,233081224.36470282,270.8759034680117,108.33288075283262,56.00224497557998,51.85032894112527,56.42128821560164,14337214.969163336,6056863.433201463,186.86381426974896,105.17773698612764,8.787552790155258,68.01546504311803,169.6832386322683,157.724174858542,70.87164340046459,17.93267952032574,101.22198913522884,110.49859274175957,7.685565103957147,5.114030941898647,98.09256872291868,112.5286069364199,13671.818548103594,47621.54106264233,102.53132097483272,61363.384015863405,72.52841803344337,72.52841803344337,1667.980245162471,55.343855701918116,1715.8068400366308,55.30957500551778,505774.6333693054,3161.8746504873875,105.12207956531456,21.4974086998915,98.3476067555368,54108.70354888374,7456.047156327952,18.3559374964627,1.0381021164807975,8012887.826308678,61540.086484061736,11989.873184154716,1618.1900869942817,26441.502681201866,49455.53755232605,43.59926060749118,11444.784146784275
2024-12,,,4.0,12.0,2024.0,16.0,1892445.016920507,4793.702031213295,813.9567160141455,691.1317160336514,13300.41713200519,78907.92871799442,4241.5478742523455,856.4281761772362,3566.645281539452,1764966434.9902058,263316747.95842624,353324523.05812633,493126989.87439513,270.8691268869424,108.33255557746092,56.12651252061516,52.023384957927725,58.72701409466516,14331011.468811693,6054174.041544264,171.29345706492666,110.35134024992657,8.77119427969592,71.99244450147162,182.02172689809188,155.00496596132734,79.92041923981894,17.197331553526347,100.9954343304303,113.04031258015509,11.857533565289893,5.258318149608471,112.09528093334877,112.76844825180382,14201.789309067475,47567.408063622315,102.53064593968622,61276.663530422455,72.52841793624721,72.52841793624721,1667.9802971776662,55.33672105864108,1715.7924493211942,54.93686947974637,505767.31739642646,3161.8619415234252,105.12191207135878,21.490280147202178,98.34594821732034,54067.02797541423,7447.399143757709,18.104350710912744,1.0314537674754414,7997340.203341773,61633.11797595709,12068.48056778594,1624.2666480727387,26441.499521133253,49406.74828297415,43.59926060814362,11444.177201107845
2025-01,,,1.0,1.0,2025.0,16.0,1728599.763784069,4023.922819790877,697.3456600481929,557.6740496830291,6296.3720424689645,111600.77459294301,2408.4837766955434,457.5995963714769,1718.2409159940844,40549870.72367751,8056595.245933803,7804102.502309771,15848105.88919965,247.4557913142952,97.22973907594832,55.807635604712345,51.68329344295041,58.821131006569175,13382406.120107813,5510396.532574997,151.8803572629154,105.4271020653198,2.1338656251472714,63.14181203185192,165.1916370206765,141.54827299322426,79.6256080599461,17.002440370246028,101.46527108176276,110.15683074969931,7.686722045801772,3.3804363144819094,84.24658074774246,115.04406072791805,22189.820281488042,41044.11601227978,97.39871276047865,60563.17116952405,72.57645934487873,72.57645934487873,1659.7005892001325,50.9072652520815,1704.5859278615292,61.431231781434924,503463.3210445869,3152.1914413894897,106.28307698772386,22.216608267941822,97.95137385174992,52745.209525438564,7407.402751069185,35.766205092293234,0.9487855902996594,8597594.957580322,58728.002373318566,10183.082010217007,1386.6712115538608,26683.94855760396,50588.99417158805,42.99092598953954,11503.542394188318
2025-02,,,1.0,2.0,2025.0,14.5,1655661.3642009443,3758.151931905262,697.3455377511438,557.6664739333063,9114.838075374812,112086.29545884047,3731.619469035968,671.1818344586296,2448.4133141413004,302745403.7915166,19896937.61149908,13844417.271458955,72963990.6902059,247.45235018866336,97.22922901750059,55.81983684060855,52.166437969472845,58.933986864987105,13374766.786069784,5507266.7869019965,166.81390924016208,105.64895098586392,2.128821058699295,67.86546332035438,166.62679306752912,161.74504213745922,85.14020203149954,16.997916264485035,101.2316508039422,114.35130069822092,7.774596783928374,4.9713489159210535,98.82895981310509,115.92406416371279,17854.252496473753,41022.225217895604,97.39816047194887,60468.451816974855,72.57645923886311,72.57645923886311,1659.7005889175634,50.9030479469976,1704.5728823041886,61.11031344335945,503455.0064556478,3152.1746089916737,106.28289205110737,22.20500052860011,97.94989131073672,52693.39681069706,7395.190454034657,35.09412612887469,0.94202334873724,8578385.91277139,58831.58507941951,10557.486899341535,1537.003307057716,26683.945822131576,50541.342401479655,42.990925989587524,11502.672288614756
2025-03,,,1.0,3.0,2025.0,16.0,1721679.5060424153,3681.2467551530212,697.3454154370422,557.6589048642069,10458.658126826369,104880.87752935248,3966.401461635537,752.2497989531122,2802.6753484837373,154682717.41465038,25696653.28986296,44571863.1524055,70145859.76918313,247.44890482929043,97.22871870669071,56.2124421511196,52.725064414604795,58.59662779111586,13367171.694595413,5504158.056258841,190.50593602925102,100.25788445149776,2.1237235364288223,67.96515647413574,169.8041964108651,164.85913408281166,78.5956107897736,16.177675187622516,101.50543324067198,111.06277211392504,9.163984225166512,5.672583091582369,109.28519753432795,114.09266664880018,18411.712148557,41000.51393513075,97.3976077479012,60372.89637011688,72.57645913284652,72.57645913284652,1659.7005868290437,50.898843760686724,1704.559827522901,60.79781878820837,503446.70175029757,3152.1577675115755,106.28270717229977,22.193461390176676,97.94840712563915,52641.2471569966,7382.887697317058,34.462488063417986,0.9351528052184188,8559481.904966703,59298.47660694667,11040.032903048563,1638.615559241358,26683.9430869514,50494.156754038166,42.99092598958764,11501.803898981774
2025-04,,,2.0,4.0,2025.0,15.5,1617401.354526096,3742.807899978755,482.3861875926278,438.5440155020616,7686.44464522027,104484.6916799678,2688.568933246686,505.85532587863923,2208.955407561385,184119141.43516105,24812600.022589266,43927589.76653256,81391246.32341345,270.9038507861914,101.56128547868609,56.487348499135656,52.90063568160981,57.4101972887364,14703247.019199178,5773961.800063356,175.84139726144898,104.16281820581557,3.3561951081046586,67.86529089942326,123.76632706264816,155.29575967055453,80.28895768668207,16.997914858118502,101.49522022541305,113.7771073674712,7.044171818380578,5.4445288478109575,98.35666845352385,115.42441356299852,19558.84061968654,45168.47312026397,98.4897354293212,59805.99075075216,73.5721587374488,73.5721587374488,1658.7181128519007,52.11894754861447,1708.9323620414875,64.54793924333765,503438.40691092383,3152.1409169418425,106.28252235127395,22.18199024632338,97.94692129372083,52588.757266936016,7370.493472092218,33.867747343382106,0.9281713369445884,8540875.725483842,60258.536289774485,11404.265387232665,1717.5736876369588,26683.940352063368,50447.430423235426,42.990925989587815,11500.93722021835
2025-05,,,2.0,5.0,2025.0,16.0,1550962.1784584334,4222.032849371336,482.38610295867363,438.54109092138674,6095.347149956635,104414.64081524935,2387.271847246297,497.50523666464437,1801.2208446441489,158706541.2431165,29046651.40881522,37944766.57253862,71665095.32139018,270.8988460656384,101.56082676097694,57.001407903983704,53.09131570234874,58.07414719269538,14698968.815227613,5769937.3558796765,142.99831945650092,106.07807040705751,3.3491488454913845,67.86520465730865,138.26358990619764,143.5151748796084,80.66707764777505,16.99791415488846,101.1517729076665,115.18783554359648,5.396642429669684,3.5341346531643683,104.77340345314758,113.3681920023375,18834.49525148489,45100.21659880905,98.48845349285887,59709.48875490749,73.57215861207041,73.57215861207041,1658.718110733127,52.10988437418076,1708.914166878524,64.23144638799997,503430.12191995577,3152.124057275115,106.28233758800295,22.170586497816945,97.94543381223934,52535.92379994736,7358.006754479198,33.306762663109275,0.9210762357378824,8522560.391007382,61015.26508771662,11699.35737999277,1782.9767894296222,26683.93761746745,50401.15673490464,42.990925989587936,11500.072247273416
2025-06,,,2.0,6.0,2025.0,15.5,1471650.88199748,4907.271721484609,482.3860183129162,438.53816887613436,8612.177980053626,101410.09802977476,3253.7518687049824,649.6986574897361,2490.827123951981,469125485.40376365,40953693.7166345,75869851.75537232,239064565.6823305,270.89383522149984,101.56036781546221,57.1979849625684,53.05194340631623,58.51942818178615,14694712.873933772,5765940.776227684,159.27127094631484,110.24594918326927,3.342022292649057,67.86511839408436,165.50638887008992,142.86924884932213,88.34145239438863,16.997913451627234,101.05048320133469,114.30251985413251,12.761766021793322,4.642102520173762,102.77879256558222,115.60283713312252,17631.05913137021,45032.646442336976,98.4871705631238,59612.12349915491,73.57215848669087,73.57215848669087,1658.7181108276416,52.100850917898796,1708.8959589453573,63.92294635109805,503421.84675986436,3152.107188504023,106.28215288245957,22.1592495524546,97.9439446784461,52482.74337158714,7345.426505258319,13.554425792715245,0.9138647045385068,8504529.134850044,61542.6909479344,11948.488769047652,1839.1944209453989,26683.934883163598,50355.329143562216,42.990925989588064,11499.208975115778
2025-07,,,3.0,7.0,2025.0,16.0,1576877.8576367025,5022.746566568293,551.9586115252224,407.91837945416677,9516.1298958585,87843.57160436298,2915.869819377426,564.0019497635226,2501.635583868048,344581155.39722013,52732632.51341973,90152718.96426313,110505076.54762256,277.82510444912145,101.65004544666418,57.243572490512534,53.12980548555933,58.406588693791065,15164947.55638544,5750945.90852704,199.49135408630403,108.12490919711857,4.045265667250073,67.96485988025432,161.12217023063462,158.50011906630726,78.69526718891134,16.99791274833482,101.04033192070575,110.40824010245235,5.907588201924251,4.484014520616833,103.43494560963984,111.96738528524813,19321.92889385005,42092.63662376045,98.94605848071396,58555.499776202145,70.87317972577304,70.87317972577304,1664.857374383224,54.18455374598047,1711.7211523420465,62.034682073343326,503413.5814131624,3152.090310621191,106.28196823461685,22.14797882495152,97.94245388958656,52429.21255281362,7332.751669582845,13.171884260445518,0.9065338537282162,8486775.39861736,61710.17435455135,12164.58677955021,1888.7005728501986,26683.93214915176,50309.94122932142,42.99092598958826,11498.347398733998
2025-08,,,3.0,8.0,2025.0,16.0,1597988.8599294943,5987.516656736925,551.9583862239682,407.9119139394586,10237.286552819476,96269.36799876,3071.8234403400884,605.5006703609442,2666.828978763624,365336110.8599949,55320225.04106151,90136037.76962024,146917039.67159495,277.81871175588384,101.6498134672764,57.73717636940064,53.39489868740755,58.54333028671779,15156556.73113387,5746158.530412638,170.47437427814017,120.62234163024915,4.03244700372982,67.96478568633229,169.59024618375548,155.84031639796666,93.44837924047484,16.99791204501122,100.46552082048115,119.92633290562291,7.9457420741123155,4.427388732083756,101.03180559478041,114.73999352799996,17648.346378549257,42030.64018805882,98.94494680274256,58444.47584116642,70.87317960499087,70.87317960499087,1664.8573744776804,54.17692419971113,1711.7054313623223,61.61507121713346,503405.3258624036,3152.073423619233,106.28178364444769,22.136773736840187,97.94096144289983,52375.327869249806,7319.981176684157,12.818502536945319,0.8990806972697695,8469292.824254278,61868.153835351186,12355.65903245833,1933.04779590888,26683.92941543189,50264.9866948942,42.99092598958838,11497.487513136315
2025-09,,,3.0,9.0,2025.0,15.5,1626257.8583486096,5814.870991168179,551.9581608913913,407.9054541414442,10416.99517720218,95984.50923873414,4195.530112312179,751.9488060509076,2680.586790245064,346652227.28121865,106121935.20348155,87727777.91601215,146686314.31254202,277.8123112836221,101.64958137155789,57.450258210847856,53.00521158462867,58.41839585331772,15148213.670765445,5741405.3652268825,170.8462571952006,110.9413020207299,4.019505391086216,67.96471147421627,160.95689308179414,156.97790815687603,91.72420322886556,16.997911341656422,100.83877343128201,113.04015489434872,11.71076683749005,4.389185138630237,96.4257920537078,113.55936848198976,16036.026085772051,41969.257904425314,98.94383425838372,58332.49717263577,70.8731794842076,70.8731794842076,1664.8573725270544,54.16931907025579,1711.6896992905026,61.207416055875775,503397.0800901834,3152.0565274907576,106.28159911192513,22.12563371637135,97.93946733561909,52321.08580043174,7307.113939570178,12.491068905209492,0.8915021486515401,8452075.246453404,62017.53779176962,12527.038261494205,1953.946325881728,26683.92668200393,50220.459362678506,42.99092598958851,11496.629313350539
2025-10,,,4.0,10.0,2025.0,16.0,1660451.6625554366,4595.891211111114,813.2748116348148,694.6976953239589,12039.131811338768,75532.58965306336,4371.233964118221,822.1466729960068,3073.496089923593,509521511.65320593,111726883.3452177,127755425.04504074,158578265.00497293,268.8441361478838,108.00519453408371,57.89839513796278,53.57933713792595,58.28294374436104,14749075.978300566,6265644.742465404,207.95570849270928,108.67168459349308,8.024179489345421,71.1563711498528,166.90762251307873,162.33446884646142,78.5439014838654,17.357089862357565,101.41330684771124,109.73698257646663,10.782905085102199,4.729664629805422,101.49887421957493,114.01719399969238,14954.6841951879,49757.42155955333,102.04087083325147,57151.57341300809,72.52449733818837,72.52449733818837,1665.6063774828506,56.33657640913605,1708.3977824744336,61.30101382570874,509299.4135291064,3151.46253191736,105.31736350018528,22.14110030722108,97.6788851627128,51448.777409493916,6995.657074832198,21.553460033143224,0.8652476040410654,8598950.69433435,60837.58922417015,11587.676687103794,1518.8549979805662,26458.424705636266,51905.44767131345,42.990925989588696,11571.034166725727
2025-11,,,4.0,11.0,2025.0,15.5,1677279.6947675624,4653.7092260830495,813.2745038637516,694.6891269443474,12258.620452881323,80144.90172737825,4385.415246755818,822.4344346770116,3128.6679259092384,547318957.143049,112671392.80059414,135410446.98501936,250463150.6726085,268.8361394691928,108.00478772148256,58.11628998943668,53.783109250992354,58.71601700048869,14741708.122226905,6262263.324019765,196.00380142007972,106.33238873602016,8.003648630773467,67.91462487821069,176.41901307816985,164.34790031459463,69.88347700970937,17.927899943738094,101.36243713693099,112.05843328178774,7.385676717249676,4.844278758511528,98.13523966695057,114.69461303561891,14968.424120138308,49692.84746849538,102.04000344266771,57046.471696960754,72.52449722333554,72.52449722333554,1665.6063768050515,56.32783102174242,1708.3807867306973,60.83159115585282,509290.00062170974,3151.447006696221,105.31716546814077,22.13215357788047,97.67685873784859,51398.181202977044,6985.152055931084,21.20780346104845,0.8572416597915099,8578684.262257008,60940.43329607798,11673.0569418267,1525.3787617399985,26458.42064111373,51844.114947222966,42.99092598958882,11570.304542358079
2025-12,,,4.0,12.0,2025.0,16.0,1890398.558635756,5257.43582252536,813.2741960498746,694.6805660730855,14364.384299620748,88231.27384332662,4712.3228987522025,886.6488802049307,3558.0288666246825,1920323228.3085234,292287655.647276,362706130.0014768,529674584.19786006,268.828133150945,108.00438070604963,58.23860438202622,53.95661086152907,61.10745185177753,14734381.254019348,6258904.1638931865,179.63784609796508,111.56168106531209,7.982889259779041,71.88569485232405,189.22346859151853,161.4917950003801,78.80478910269547,17.192747866585222,101.13555178039611,114.63415806828422,11.393346883822062,4.979730615766675,112.14404138618777,114.9355947428759,15538.095128402658,49628.88791370291,102.03913537066973,56940.43084134785,72.52449710848165,72.52449710848165,1665.6064522570816,56.31911400743032,1708.3637790099624,60.37641902936232,509280.5988887168,3151.4314730652777,105.31696749797369,22.12325707331152,97.67483008248816,51347.23956571988,6974.561669548063,20.881177202779764,0.8491041547017968,8558735.428570652,61038.73746577585,11752.400361849728,1531.6740123631446,26458.4165770256,51783.4037421854,42.99092599025354,11569.576330690725
